track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
Vai Vadiar - Ao Vivo,46,270306,0,0.552,0.883,2,-6.874,0,0.163,0.514,0.0,0.977,0.711,115.046,4,samba
Así Que Adiós,35,173373,0,0.422,0.486,9,-7.8,1,0.0311,0.736,0.0,0.0536,0.623,119.897,3,rock-n-roll
Wind It Up,44,273066,0,0.567,0.856,1,-11.321,1,0.0451,0.000805,0.548,0.0795,0.719,145.043,4,breakbeat
FRIENDS,79,202620,1,0.626,0.88,9,-2.384,0,0.0504,0.205,0.0,0.128,0.534,95.079,4,electro
Electricity (with Dua Lipa),74,238173,0,0.588,0.67,0,-6.439,1,0.0473,0.0104,3.33e-06,0.338,0.505,118.159,4,edm
The Bond We Formed - Slam Remix,10,433696,0,0.619,0.674,6,-10.683,0,0.0571,0.646,0.963,0.0986,0.167,126.985,5,detroit-techno
Necromansy,19,214853,1,0.385,0.964,11,-5.585,1,0.041,4.03e-06,0.0161,0.086,0.519,98.403,4,black-metal
Murga Purga,36,204533,0,0.58,0.96,2,-6.68,1,0.0555,8.44e-05,0.872,0.181,0.21,99.038,4,punk-rock
In My Time of Need,53,346733,0,0.471,0.604,4,-6.014,0,0.0286,0.00161,0.154,0.166,0.187,137.388,4,death-metal
Sonne,74,272440,0,0.51,0.917,4,-4.806,0,0.0854,0.0054,0.000133,0.396,0.313,75.098,4,alt-rock
Na Tum Jano Na Hum (ReVibe),46,136000,0,0.611,0.778,9,-4.803,1,0.0326,0.0946,5.04e-06,0.139,0.285,90.024,4,singer-songwriter
Why Can't This Be Love,66,227693,0,0.531,0.626,0,-13.371,1,0.0452,0.0606,0.0,0.0767,0.746,88.236,4,hard-rock
In Between Dreams,64,185716,0,0.0762,0.00694,4,-38.45,0,0.0374,0.972,0.913,0.0969,0.191,64.959,4,sleep
Through It All,24,159000,0,0.474,0.865,7,-3.926,0,0.0483,0.000659,1.78e-06,0.198,0.344,87.074,4,drum-and-bass
Cool Water - Mixed,15,271059,0,0.571,0.797,0,-7.258,0,0.0446,0.139,0.713,0.258,0.71,170.012,4,chicago-house
You Are God Alone (Not a God),49,258440,0,0.466,0.575,1,-8.053,1,0.0306,0.094,0.000116,0.0892,0.255,141.954,4,world-music
Monopólio,25,197600,0,0.532,0.93,5,-5.064,1,0.0966,0.0136,0.000119,0.496,0.785,169.997,4,afrobeat
The Schmuel Song,27,452893,0,0.495,0.28,6,-13.486,0,0.0881,0.893,0.0,0.209,0.284,85.059,4,show-tunes
Setting Sun,45,328733,0,0.446,0.995,6,-1.169,1,0.223,0.000738,0.13,0.354,0.248,135.041,4,breakbeat
My Funeral,52,205493,1,0.489,0.93,3,-5.719,0,0.0537,0.000474,0.00907,0.149,0.521,123.982,4,industrial
La Murga de la Virgencita,44,294733,0,0.557,0.896,4,-6.52,0,0.0346,0.000931,0.000186,0.339,0.561,101.073,4,punk-rock
Schovaná,36,193413,0,0.484,0.908,11,-4.966,0,0.0487,0.014,0.0,0.186,0.684,162.94,4,punk-rock
Kanakadharashtavam - Ms Subbulakshmi,34,524973,0,0.575,0.326,2,-8.55,1,0.0812,0.971,0.0,0.38,0.324,125.554,4,classical
Sofðu,44,193282,0,0.684,0.117,2,-12.232,0,0.0349,0.935,0.0,0.0762,0.671,125.928,3,songwriter
Love To Lose,65,177731,0,0.601,0.741,0,-5.981,1,0.127,0.0467,0.0,0.244,0.71,195.943,4,swedish
Fica Tudo Bem - Ao Vivo,49,392801,0,0.458,0.724,9,-6.487,1,0.0546,0.314,0.0,0.676,0.369,135.744,4,brazil
Golpe Baixo,45,204000,0,0.488,0.589,5,-8.809,1,0.11,0.49,0.0,0.281,0.764,83.103,4,brazil
"Lord, I Need You",64,205666,0,0.457,0.451,10,-6.997,1,0.029,0.517,0.0,0.0928,0.185,74.923,4,alternative
Dinero,9,125565,0,0.746,0.541,6,-7.501,0,0.166,0.00849,0.401,0.104,0.428,189.99,4,study
Machines of the Subconscious,14,176804,0,0.755,0.41,8,-16.203,1,0.0399,0.211,0.841,0.124,0.505,148.026,4,breakbeat
"О, день",1,156000,0,0.308,0.483,10,-15.63,1,0.0742,0.854,0.017,0.423,0.687,91.738,4,romance
Say Something,40,229573,0,0.456,0.101,2,-11.75,1,0.038,0.876,1.74e-06,0.0776,0.155,139.896,3,piano
Primavera,21,190823,0,0.824,0.295,9,-10.709,0,0.0417,0.917,0.884,0.107,0.625,125.094,3,guitar
Ocean Quiet,62,167160,0,0.789,0.638,11,-7.515,0,0.045,0.171,0.0337,0.274,0.427,117.026,4,deep-house
Peacock Tail,51,324906,0,0.641,0.477,2,-13.083,1,0.058,0.165,0.922,0.0788,0.46,171.424,4,ambient
dumb dumb - sped up,73,102663,0,0.71,0.596,9,-6.655,0,0.0575,0.132,0.000713,0.212,0.721,148.869,4,indie-pop
La llaga,23,115960,0,0.555,0.948,11,-3.97,1,0.0442,0.00836,0.0,0.309,0.815,146.969,4,heavy-metal
"O Sol, A Lis, E O Beija-Flor",39,262973,0,0.713,0.396,7,-9.448,1,0.0458,0.107,0.0,0.069,0.634,127.194,4,forro
Noor,52,158446,0,0.792,0.718,1,-4.619,1,0.044,0.39,7.5e-05,0.301,0.545,103.049,4,indian
Seja Bem Vinda,46,175789,0,0.619,0.66,2,-6.535,1,0.0722,0.689,0.0,0.432,0.778,131.999,4,pagode
HITMYLINE,59,200646,1,0.591,0.546,2,-6.566,0,0.156,0.12,1.33e-06,0.0964,0.305,83.7,4,chill
Que Vachache,19,137280,0,0.64,0.395,7,-10.896,1,0.181,0.827,0.0,0.0918,0.81,131.45,4,tango
Outro : Ego,66,196198,0,0.808,0.903,0,-3.106,1,0.0957,0.0121,0.000248,0.0993,0.473,116.988,4,k-pop
Remedy,49,178788,0,0.607,0.705,11,-7.25,0,0.0504,0.124,0.000239,0.109,0.167,120.986,4,techno
Metrópolis Nueva,42,247453,0,0.549,0.881,8,-2.476,1,0.0505,0.0677,0.0,0.399,0.434,130.021,4,punk
You Might Be Sleeping,67,147093,0,0.587,0.565,7,-9.249,1,0.0265,0.731,0.341,0.169,0.508,92.604,4,garage
Muerte Astral,21,222963,0,0.498,0.673,5,-14.232,0,0.0349,0.00466,0.687,0.0944,0.29,136.571,4,heavy-metal
Politics,24,353226,0,0.51,0.922,1,-8.634,1,0.935,0.879,0.0,0.823,0.0948,82.909,3,comedy
Riod,28,554692,0,0.815,0.396,1,-16.94,1,0.176,0.215,0.884,0.108,0.28,128.046,4,detroit-techno
Cartas e Versos,44,199814,0,0.73,0.467,6,-10.498,0,0.0277,0.596,0.0,0.114,0.641,110.131,4,r-n-b
Champagne Talk,58,163008,0,0.677,0.68,1,-5.19,0,0.103,0.0616,4.49e-05,0.0812,0.473,189.954,4,hip-hop
Throat Full Of Glass,42,287586,0,0.627,0.694,8,-6.833,1,0.0558,0.0019,1.38e-05,0.392,0.34,99.988,4,industrial
White Line Fever,21,201051,0,0.572,0.636,7,-7.975,1,0.0318,0.593,0.0096,0.249,0.596,116.935,4,bluegrass
"Nunca Foi Sorte, Sempre Foi Deus - Ao Vivo",46,214485,0,0.623,0.739,2,-5.715,1,0.0995,0.702,0.0,0.728,0.873,106.001,4,pagode
Venus,29,143493,0,0.558,0.483,10,-10.229,1,0.0291,0.732,2.76e-05,0.131,0.745,115.184,4,rockabilly
Over You (feat. Lovespeake),45,173858,0,0.647,0.846,8,-4.27,1,0.0958,0.0397,0.0,0.101,0.337,126.929,4,progressive-house
Delusions of Saviour,73,115413,0,0.223,0.805,8,-8.969,1,0.037,0.000179,0.814,0.0849,0.25,168.165,4,hard-rock
Love On The Concrete,13,177880,0,0.416,0.912,10,-5.188,1,0.133,4.42e-05,3.73e-05,0.0826,0.352,115.611,4,grindcore
Archangel,50,240426,0,0.604,0.851,1,-10.117,1,0.166,0.457,0.548,0.114,0.553,135.125,4,dubstep
Puel Purrum (Loncomeo),21,223533,0,0.344,0.747,9,-5.481,0,0.0592,0.00143,0.163,0.0996,0.241,98.864,3,heavy-metal
Beat the Devil's Tattoo,55,226760,0,0.517,0.909,4,-2.815,1,0.0378,0.451,0.0135,0.0923,0.683,96.528,4,blues
One of These Days,10,184973,0,0.645,0.294,2,-15.183,1,0.0343,0.871,4.46e-06,0.149,0.724,122.379,4,honky-tonk
A Journey (A Dream of Flight),53,175186,0,0.349,0.306,7,-11.041,1,0.0341,0.783,0.00932,0.0843,0.18,80.011,4,anime
Conto as Horas,47,170666,1,0.755,0.528,3,-5.919,0,0.51,0.318,0.0,0.193,0.434,89.97,4,funk
Seit du weg bist,42,211874,0,0.536,0.665,0,-11.964,0,0.106,0.0577,0.000529,0.255,0.445,128.002,4,german
Chemical Beats - 2003 Digital Remaster,15,244666,0,0.714,0.988,8,-3.474,0,0.0744,0.0202,0.805,0.362,0.829,120.865,4,breakbeat
Levels - Radio Edit,79,199906,0,0.584,0.889,1,-5.941,0,0.0343,0.0462,0.828,0.309,0.464,126.04,4,edm
Eu Também Vou Reclamar,42,201226,0,0.616,0.854,4,-9.823,0,0.169,0.456,0.0,0.384,0.827,90.039,4,mpb
"Hey, Good Lookin'",36,175333,0,0.786,0.248,7,-12.888,1,0.0384,0.868,0.0,0.116,0.865,141.185,4,honky-tonk
Było Nas Dwoje - Acoustic,23,226200,0,0.677,0.457,4,-12.888,0,0.0255,0.556,2.22e-05,0.191,0.485,95.005,4,synth-pop
You've Got a Friend in Me - Japanese Version,44,124133,0,0.617,0.43,3,-13.496,1,0.0465,0.806,0.0,0.131,0.449,115.112,4,disney
Mot okända hav,36,233813,0,0.362,0.212,8,-10.707,1,0.0319,0.922,0.00238,0.139,0.138,144.851,4,swedish
"""A"" You're Adorable",39,151680,0,0.615,0.375,0,-10.362,0,0.0319,0.482,0.0,0.111,0.922,110.72,4,rockabilly
Jag har gjort det igen,37,275440,0,0.426,0.328,10,-13.847,0,0.0366,0.727,0.0115,0.247,0.154,92.316,4,swedish
Dura,72,200480,0,0.783,0.84,1,-3.416,1,0.051,0.174,0.0,0.412,0.839,95.001,4,latino
It's All on U - T-Mass & LZRD Remix,53,204778,0,0.536,0.784,7,-4.139,0,0.0485,0.039,3.89e-05,0.0691,0.41,154.924,4,dubstep
Kolay Mı Sanki,33,220489,0,0.646,0.612,2,-8.457,1,0.0312,0.00288,0.0609,0.124,0.945,139.897,4,psych-rock
Ur on Mir,9,232693,0,0.764,0.79,10,-10.907,0,0.0713,0.0303,0.764,0.342,0.789,139.696,4,detroit-techno
Sacred Heart (Sacre Coeur),25,193480,0,0.498,0.933,4,-4.303,1,0.145,1.28e-05,0.000577,0.126,0.443,150.005,4,metalcore
Ego Tripp,25,365332,1,0.389,0.927,5,-8.973,0,0.252,0.0207,0.00307,0.943,0.221,113.399,3,industrial
Poison,52,243214,0,0.722,0.699,8,-4.169,0,0.0274,0.196,0.00462,0.111,0.613,112.033,4,emo
Some More Spaced Out,8,67200,0,0.757,0.959,6,-7.834,1,0.206,4.88e-05,0.898,0.0446,0.0495,135.007,4,detroit-techno
Rave Is Our Religion,56,169332,0,0.496,0.989,7,-3.286,1,0.331,0.00146,0.0325,0.327,0.0732,145.827,4,deep-house
Mamma sa till mig (feat. Jubilees),35,248373,0,0.508,0.486,7,-9.762,1,0.0453,0.832,3.16e-05,0.121,0.547,95.238,4,swedish
Convite,40,213384,0,0.47,0.621,11,-7.369,0,0.062,0.59,0.0,0.127,0.618,117.952,4,mpb
Outside Air Unit 2,34,64102,0,0.0,0.000262,10,-16.68,0,0.0,0.175,0.585,0.581,0.0,0.0,0,sleep
Todo Por Estar Contigo,30,288040,0,0.569,0.714,7,-8.28,0,0.0373,0.689,1.04e-06,0.101,0.827,170.309,4,salsa
仮契約のシンデレラ (中吉 ver.),24,284640,0,0.52,0.96,2,-3.113,1,0.138,0.0201,6.3e-05,0.929,0.664,170.047,4,j-idol
Susie-Q,33,133373,0,0.475,0.603,9,-7.989,1,0.0421,0.486,0.0001,0.249,0.848,141.751,4,rock-n-roll
Scars Align,16,268733,0,0.398,0.953,8,-3.288,1,0.055,2.69e-06,0.767,0.102,0.285,130.277,4,grindcore
In a Darkened Room,59,235066,0,0.338,0.668,4,-8.963,0,0.031,0.00275,1.15e-06,0.192,0.358,62.872,4,metal
Gozleyam Sen Sen,8,235363,0,0.341,0.295,1,-11.256,0,0.034,0.938,0.00159,0.12,0.2,92.105,3,romance
Main Title - Dumbo,19,109000,0,0.635,0.722,3,-10.662,1,0.0925,0.891,0.968,0.308,0.815,96.025,4,disney
Rain Sound: Pouring,38,141430,0,0.17,0.847,8,-16.912,1,0.0679,1.01e-06,0.999,0.482,0.0394,116.661,3,sleep
Trensetter,45,137418,1,0.462,0.965,2,-3.189,1,0.865,0.0028,0.000769,0.216,0.117,144.712,4,dubstep
マイアミ午前5時(SEIKO STORY〜80's HITS COLLECTION〜),20,300826,0,0.75,0.722,7,-7.16,1,0.0296,0.404,0.00141,0.0696,0.808,129.651,4,j-idol
Skynda dig till mig,35,222373,0,0.772,0.758,9,-6.448,1,0.0354,0.0094,0.00065,0.229,0.842,113.001,4,ska
Hostil,14,117120,0,0.304,0.86,7,-7.995,1,0.0743,0.0013,0.928,0.261,0.557,87.094,4,grindcore
Game Over,37,451200,0,0.804,0.633,11,-9.677,1,0.0493,9.37e-05,0.845,0.117,0.235,125.004,4,minimal-techno
Valborg (Live),34,295666,0,0.191,0.507,7,-8.872,1,0.0373,0.758,0.00141,0.95,0.227,146.849,3,goth
Pashupati,36,472000,0,0.521,0.501,4,-12.301,0,0.0317,0.000327,0.886,0.113,0.0399,90.001,4,ambient
Morena Tropicana,38,153951,0,0.64,0.623,9,-11.317,0,0.0388,0.285,1.77e-06,0.129,0.908,164.031,4,samba
What You Need,15,297215,0,0.424,0.92,5,-5.264,0,0.0512,0.000301,0.224,0.0935,0.354,173.964,4,drum-and-bass
Tay Hai - Lo-Fi Remix,42,180937,0,0.556,0.284,10,-13.33,1,0.0465,0.87,0.00824,0.116,0.198,119.782,4,indian
Spin,34,238169,0,0.742,0.726,11,-5.498,0,0.0884,0.309,0.0,0.143,0.962,94.005,4,british
Buried Dreams - Demo,19,246480,0,0.209,0.811,4,-15.643,1,0.117,1.91e-06,0.902,0.0903,0.264,130.983,4,grindcore
The One,50,148738,0,0.614,0.922,2,-3.257,1,0.23,0.169,0.00664,0.197,0.615,126.025,4,trance
The Lotto,59,193695,0,0.687,0.748,3,-4.54,1,0.0785,0.24,0.0,0.373,0.872,88.944,4,acoustic
None Exempt,27,230691,1,0.425,0.752,9,-4.649,0,0.0398,0.305,0.0,0.157,0.844,105.466,4,acoustic
La Hiena,36,204466,0,0.725,0.707,10,-6.766,1,0.0554,0.152,0.0,0.166,0.822,139.424,4,ska
こころをこめて,45,297266,0,0.468,0.254,6,-11.839,1,0.0303,0.938,0.000442,0.107,0.242,135.862,4,acoustic
Colisão,45,228066,0,0.56,0.666,4,-6.523,1,0.0321,0.448,0.0,0.232,0.686,138.041,4,brazil
Until It Is Not,25,340482,0,0.223,0.943,9,-3.981,1,0.235,2.58e-05,0.969,0.375,0.0306,78.705,4,black-metal
Let many flowers grow,50,190750,0,0.264,0.0224,2,-29.738,1,0.0374,0.968,0.887,0.103,0.266,54.356,3,piano
Dream 1 (before the wind blows it all away) - Pt. 2,54,142355,0,0.314,0.00174,6,-37.754,1,0.0473,0.994,0.97,0.11,0.0628,64.329,4,ambient
Nobody Supposed to Be Here,15,99526,0,0.885,0.75,6,-8.859,0,0.173,0.0878,0.963,0.0453,0.406,140.079,4,club
Tukur Tukur,52,247458,0,0.8,0.921,1,-3.7,1,0.0846,0.0841,1.82e-05,0.189,0.826,137.989,4,indian
All 4 Nothing (I'm So In Love),71,183014,0,0.72,0.819,1,-4.588,1,0.0362,0.0411,0.0,0.0606,0.898,131.99,4,electro
He Ain't Heavy He's My Brother - 1998 Remaster,61,262266,0,0.304,0.421,7,-7.769,1,0.0293,0.46,4.03e-05,0.163,0.216,75.928,4,rock-n-roll
Sleep Aid: Deep Sleep - Loopable,33,102005,0,0.21,0.594,0,-18.816,0,0.0531,0.957,0.994,0.109,0.00505,70.912,4,sleep
Psika,34,816746,0,0.811,0.348,9,-12.177,1,0.0476,0.0302,0.874,0.211,0.0382,123.992,4,minimal-techno
Hacker,56,275520,1,0.681,0.88,9,-3.895,1,0.227,0.0567,0.0,0.0893,0.38,124.885,4,industrial
Missile - Acte II,69,261182,0,0.817,0.542,0,-6.503,0,0.0725,0.346,0.000205,0.215,0.474,115.042,4,french
Plastic Bomb,28,186493,0,0.186,0.995,5,-4.54,1,0.168,5.86e-05,0.0286,0.273,0.138,168.235,4,garage
All For Us,72,191710,0,0.46,0.66,3,-6.642,1,0.0652,0.0108,0.000139,0.34,0.18,141.722,4,indie-pop
Girl in a Suitcase,22,247822,0,0.43,0.853,9,-8.058,0,0.0466,8.54e-05,0.0,0.278,0.388,145.037,4,heavy-metal
Hinaan Membuat Tegar,42,163300,0,0.544,0.91,9,-2.461,0,0.0648,0.00157,2.66e-06,0.38,0.756,130.088,4,punk
Nallamdhana,45,373000,0,0.912,0.851,8,-3.968,1,0.108,0.184,0.00587,0.0712,0.623,123.028,4,k-pop
Mujer,35,284946,0,0.474,0.56,6,-11.885,0,0.0643,0.0225,0.007,0.064,0.627,133.416,4,ska
He Ain't Heavy He's My Brother - 1998 Remaster,61,262266,0,0.304,0.421,7,-7.769,1,0.0293,0.46,4.03e-05,0.163,0.216,75.928,4,psych-rock
Caminando por la vida,66,211680,0,0.695,0.958,5,-3.778,1,0.0827,0.0148,7.16e-06,0.154,0.711,108.054,4,spanish
Blitzkrieg Bop,29,212000,0,0.615,0.0679,9,-19.098,1,0.0608,0.987,0.887,0.0951,0.313,75.004,4,children
Olen suomalainen,36,229600,0,0.546,0.875,9,-4.343,0,0.0751,0.0554,0.0,0.293,0.648,136.076,4,punk
Bounce Your Body to the Box - Miek Shannon's Flashback Mix,5,468106,0,0.838,0.894,11,-9.889,0,0.0917,8.39e-05,0.879,0.674,0.72,126.037,4,detroit-techno
Bye Bye Bye (feat. Chronixx) - S.P.Y Remix,55,257576,0,0.652,0.801,6,-4.835,0,0.0519,0.00116,0.0357,0.0615,0.35,87.499,4,drum-and-bass
House of Wolves,64,184000,1,0.445,0.977,0,-2.674,1,0.0995,0.000347,0.0235,0.126,0.239,105.825,4,emo
Bailando - English Version,49,243240,0,0.719,0.844,7,-3.529,1,0.103,0.0793,0.0,0.0551,0.941,90.951,4,latin
Odo Agye Gye Me,16,217652,0,0.813,0.693,0,-7.32,1,0.281,0.162,2.61e-05,0.168,0.854,114.206,4,afrobeat
Wide Awake,25,204387,0,0.396,0.937,5,-2.527,0,0.0677,0.0773,0.0,0.0889,0.141,155.041,4,happy
"Rehne Do Na (From ""Guilty"")",34,191172,0,0.696,0.146,5,-24.519,1,0.0771,0.724,0.543,0.134,0.0838,145.029,3,songwriter
"Rodney's Wife & Kids, Marriage, Vacations - Live",25,539666,1,0.581,0.66,2,-13.641,1,0.937,0.864,0.0,0.753,0.294,133.094,5,comedy
Hypocrite,16,306106,0,0.7,0.94,10,-6.782,0,0.0554,0.476,0.841,0.106,0.828,114.15,4,afrobeat
Bir Gülü Sevdim,37,302600,0,0.323,0.41,10,-12.175,1,0.0425,0.486,3.72e-05,0.325,0.525,95.451,4,turkish
We Are The Gabbers - Remastered,17,318497,0,0.617,0.894,0,-6.365,0,0.0466,0.0114,0.318,0.105,0.0586,93.907,4,happy
Lo Estamos Pasando Muy Bien,39,348506,0,0.625,0.795,2,-10.77,1,0.0699,0.0516,0.0317,0.468,0.65,149.141,4,hardcore
餘震,49,225480,0,0.467,0.371,5,-10.442,1,0.0353,0.696,4.84e-06,0.116,0.286,133.791,4,cantopop
Wake up Dead (feat. Dave Mustaine),50,223413,0,0.225,0.937,0,-4.596,1,0.124,9.51e-05,0.163,0.119,0.351,161.195,4,groove
Drugs,62,231920,1,0.503,0.904,2,-3.895,0,0.048,0.000482,0.0,0.132,0.384,165.099,4,metalcore
Welcome To The Warehouse,9,301906,0,0.73,0.896,11,-9.432,0,0.0484,0.00497,0.831,0.208,0.687,131.364,4,chicago-house
Belongs to You - EDM Remix,26,187500,0,0.746,0.828,0,-6.568,1,0.0409,0.113,0.0028,0.0635,0.31,104.974,4,afrobeat
Reflejo,30,251200,0,0.557,0.52,7,-7.204,1,0.0248,0.321,1.53e-05,0.232,0.325,161.19,4,spanish
One Punch Man Rap Rock. Solo un Golpe,36,206897,0,0.724,0.954,4,-6.122,0,0.125,0.24,0.0,0.0928,0.489,90.02,4,anime
Chasing Stars (feat. James Bay),72,170457,0,0.594,0.64,10,-6.865,1,0.033,0.0169,0.0,0.135,0.492,92.871,4,edm
Dora The Explorer Theme,37,42466,0,0.711,0.63,0,-6.591,1,0.238,0.451,9.2e-06,0.129,0.851,119.027,4,kids
"Скажи, откуда ты взялась",28,384000,0,0.653,0.562,1,-12.698,1,0.0293,0.667,0.000171,0.337,0.581,147.33,4,romance
Dominator - Frank De Wulf Remix,18,186595,0,0.789,0.789,7,-8.36,1,0.0362,0.000191,0.813,0.0824,0.31,126.855,4,happy
"Die Nacht, der Alkohol und wir",36,175000,0,0.469,0.945,1,-3.986,0,0.0667,0.00159,0.0,0.0816,0.463,97.583,4,punk-rock
Aftermath,56,185869,0,0.614,0.663,8,-7.105,1,0.0406,0.23,0.00328,0.297,0.403,140.015,4,jazz
Logic Moon,10,410013,0,0.401,0.272,4,-25.576,0,0.0432,0.868,0.958,0.108,0.0385,121.218,4,idm
O.G.,49,170000,0,0.838,0.843,9,-4.849,1,0.206,0.00447,0.000462,0.268,0.333,144.018,4,electronic
The Golden Sky,28,235206,0,0.284,0.18,9,-17.289,1,0.0333,0.662,0.0346,0.351,0.418,176.745,4,garage
"Dodo, L'enfant Do",12,69453,0,0.664,0.219,0,-14.234,1,0.0314,0.91,1.98e-06,0.164,0.495,125.511,4,kids
Tarot,91,237894,1,0.795,0.684,11,-3.971,0,0.0419,0.0225,0.0,0.658,0.419,114.011,4,reggae
Of Scabs and Boils,15,173133,0,0.463,0.979,2,-5.0,0,0.136,2.59e-06,0.847,0.305,0.0909,107.55,4,grindcore
肯去承擔愛 (無線電視劇[射鵰英雄傳之東邪西毒]插曲),21,207600,0,0.366,0.247,11,-13.866,0,0.0355,0.814,2.13e-05,0.259,0.231,151.666,4,cantopop
Slave Labor,26,91666,0,0.448,0.977,1,-5.103,1,0.0873,0.000316,0.628,0.306,0.465,105.059,4,garage
Дурак и молния,55,114333,0,0.434,0.744,1,-9.449,0,0.194,0.111,0.0,0.342,0.668,178.879,3,punk-rock
That Heart Belongs To Me,12,184026,0,0.554,0.344,2,-9.304,1,0.0319,0.602,0.0,0.166,0.407,115.212,4,honky-tonk
Alive,40,288000,0,0.539,0.407,2,-13.548,1,0.0364,0.439,0.885,0.103,0.036,120.053,4,ambient
Mauna Loa Slack Key,21,191413,0,0.567,0.204,2,-20.467,1,0.0507,0.975,0.932,0.126,0.935,138.175,4,guitar
F.E.E.L.,59,204716,0,0.854,0.798,1,-5.557,0,0.159,0.223,0.0452,0.0828,0.055,125.023,4,electronic
Twilight,18,350454,0,0.635,0.939,10,-3.411,0,0.0792,4.19e-05,0.868,0.278,0.466,175.961,4,breakbeat
Uno - Remastered,15,151625,0,0.433,0.187,10,-13.219,1,0.0429,0.988,0.000574,0.252,0.182,120.456,4,tango
Death To All Culture Snitches,10,301120,0,0.789,0.492,7,-12.485,1,0.165,0.000242,0.912,0.08,0.286,135.035,4,idm
Kinderen voor Kinderen Tune,30,39733,0,0.681,0.74,0,-6.323,1,0.0359,0.07,0.00139,0.156,0.196,96.973,4,children
Lut Gaye,64,228031,0,0.638,0.785,10,-2.612,1,0.044,0.185,0.0,0.245,0.515,91.101,4,k-pop
Thank You,74,218360,0,0.725,0.583,1,-9.942,0,0.0427,0.3,0.000238,0.0665,0.762,79.984,4,rock
Forever Young - Paul Says MERRY XMESS Bootleg,24,289106,0,0.414,0.979,7,-5.571,1,0.152,0.025,2.96e-06,0.299,0.0765,169.976,4,happy
Mira cómo vuelo,55,189360,0,0.598,0.886,4,-5.607,1,0.0342,0.00121,0.0627,0.545,0.766,145.006,4,spanish
Pescador de ilusões - Ao vivo acústico,43,306266,0,0.385,0.806,1,-8.967,1,0.0398,0.237,0.00566,0.933,0.693,106.628,4,brazil
Wandering Souls,41,246779,0,0.605,0.655,11,-7.946,1,0.0294,0.291,0.0445,0.0937,0.0719,124.008,4,deep-house
Co Tu Jest Grane,34,175515,0,0.65,0.867,4,-4.832,0,0.12,0.0102,0.0,0.226,0.741,130.002,4,disco
Suzuki,47,364453,0,0.733,0.561,0,-10.686,0,0.0463,0.574,0.872,0.131,0.567,94.999,4,trip-hop
Laapata,44,166666,0,0.566,0.402,8,-9.43,1,0.0319,0.706,6.82e-05,0.102,0.125,162.202,3,indian
"Nila Paithale (From ""Olympian Anthony Aadam"")",20,300124,0,0.578,0.363,2,-13.789,1,0.0402,0.14,5.65e-05,0.116,0.267,89.946,4,malay
Splish Splash,11,157941,0,0.829,0.889,6,-3.638,0,0.0415,0.0132,0.00143,0.0976,0.868,136.024,4,kids
2020,43,152000,1,0.604,0.487,0,-7.881,0,0.318,0.823,0.0,0.14,0.416,110.854,4,funk
Palm Trees,12,108510,0,0.789,0.421,9,-14.449,1,0.655,0.776,0.496,0.113,0.476,94.166,4,study
Groundhog Day,21,173941,0,0.466,0.98,7,-4.251,0,0.105,0.00436,7.35e-06,0.37,0.173,155.021,4,happy
Pee Loon Lofi Mix,58,194261,0,0.322,0.439,8,-6.807,1,0.0441,0.658,2.15e-06,0.557,0.423,74.472,4,indian
Yira...Yira (with Atilio Stampone y su Orquesta Tipica),17,168746,0,0.407,0.376,3,-9.899,1,0.033,0.871,0.00034,0.0823,0.571,112.889,4,tango
Corneteiro Luís,29,219746,0,0.762,0.858,9,-4.589,0,0.0313,0.321,0.0629,0.276,0.836,126.005,4,afrobeat
Kärleken är evig,35,187693,0,0.643,0.932,4,-5.204,1,0.0959,0.0874,0.00569,0.0996,0.504,137.957,4,swedish
Back Where I Belong (feat. Avicii),54,174202,0,0.497,0.865,0,-3.19,1,0.0644,0.0306,0.0679,0.443,0.595,125.96,4,progressive-house
The Sky Is A Neighborhood,65,244573,0,0.357,0.549,11,-7.843,0,0.0698,0.000798,0.00485,0.22,0.531,130.749,4,grunge
Copal - Super Flu Remix,43,397882,0,0.757,0.599,0,-10.476,1,0.0583,0.00578,0.897,0.0994,0.311,123.289,5,techno
"sincerely, yours",55,139684,0,0.605,0.396,5,-11.301,0,0.0509,0.8,0.872,0.141,0.622,80.957,4,chill
This Is Not The End,49,198547,0,0.488,0.895,3,-9.643,1,0.0348,0.00781,0.391,0.262,0.372,138.003,4,trance
Sega Bass Fishing - Bonus Track,14,36653,0,0.363,0.939,7,-4.654,1,0.176,0.00596,0.969,0.234,0.107,121.275,4,grindcore
White Devil,32,214786,1,0.19,0.871,4,-5.416,1,0.083,8.06e-06,1.74e-05,0.239,0.349,95.437,4,hardcore
Question God,20,180024,0,0.617,0.719,9,-6.234,0,0.363,0.124,0.0,0.233,0.357,73.561,3,j-dance
Midnight in My Mind,53,112106,1,0.869,0.269,4,-12.538,0,0.116,0.523,0.0,0.121,0.202,114.997,4,sad
Catalepsy,13,199366,0,0.299,0.855,9,-6.346,1,0.152,9.57e-06,0.891,0.31,0.396,94.53,4,grindcore
Nocturno de Mi Barrio / Ese Muchacho Troilo (En Directo),19,126850,0,0.541,0.515,2,-10.131,0,0.0648,0.871,0.0,0.912,0.751,105.794,5,tango
